"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Newfoundland and Labrador","2016A000210","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227625","2.9.15.1","0","","","","0"
"2023-08","Newfoundland and Labrador","2016A000210","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227625","2.9.15.1","0","","","","0"
"2023-09","Newfoundland and Labrador","2016A000210","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227625","2.9.15.1","0","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227625","2.9.15.1","0","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227625","2.9.15.1","0","","","","0"
"2022-01","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-02","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-03","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-04","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-05","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-06","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-07","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-08","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-09","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-10","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-11","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-12","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-01","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-02","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-03","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-04","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-05","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-06","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-07","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-08","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-09","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-10","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2023-11","Prince Edward Island","2016A000211","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227737","3.9.15.1","0","","","","0"
"2022-01","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-02","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-03","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-09","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","20771","","","","0"
"2022-11","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-12","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-01","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-02","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-03","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-04","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-05","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","2","","","","0"
"2023-06","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-07","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","1","","","","0"
"2023-08","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-09","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-10","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2023-11","Nova Scotia","2016A000212","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227851","4.9.15.1","0","","","","0"
"2022-01","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","466022","","","","0"
"2022-02","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","622109","","","","0"
"2022-03","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","596270","","","","0"
"2022-04","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","497328","","","","0"
"2022-05","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","500306","","","","0"
"2022-06","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","498724","","","","0"
"2022-07","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","434700","","","","0"
"2022-08","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","474641","","","","0"
"2022-09","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","305003","","","","0"
"2022-10","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","243879","","","","0"
"2022-11","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","451508","","","","0"
"2022-12","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","492157","","","","0"
"2023-01","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","615017","","","","0"
"2023-02","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","479958","","","","0"
"2023-03","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","635342","","","","0"
"2023-04","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","495555","","","","0"
"2023-05","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","585042","","","","0"
"2023-06","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","488244","","","","0"
"2023-07","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","517725","","","","0"
"2023-08","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","547800","","","","0"
"2023-09","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","413298","","","","0"
"2023-10","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","375721","","","","0"
"2023-11","New Brunswick","2016A000213","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251227963","5.9.15.1","332651","","","","0"
"2022-01","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2022-02","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","2","","","","0"
"2022-03","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2022-04","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2022-05","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","14588","","","","0"
"2022-06","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","2","","","","0"
"2022-07","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","23059","","","","0"
"2022-08","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","7","","","","0"
"2022-09","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","2","","","","0"
"2022-10","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","13111","","","","0"
"2022-11","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2022-12","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","7","","","","0"
"2023-01","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-02","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-03","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-04","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-05","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-06","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","0","","","","0"
"2023-07","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","20273","","","","0"
"2023-08","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","2","","","","0"
"2023-09","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","8448","","","","0"
"2023-10","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","60","","","","0"
"2023-11","Quebec","2016A000224","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228079","6.9.15.1","12","","","","0"
"2022-01","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","31381","","","","0"
"2022-02","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","25948","","","","0"
"2022-03","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","26742","","","","0"
"2022-04","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","12649","","","","0"
"2022-05","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","27965","","","","0"
"2022-06","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","19703","","","","0"
"2022-07","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","36102","","","","0"
"2022-08","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","67551","","","","0"
"2022-09","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","28590","","","","0"
"2022-10","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","41644","","","","0"
"2022-11","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","28135","","","","0"
"2022-12","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","33097","","","","0"
"2023-01","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","42614","","","","0"
"2023-02","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","39150","","","","0"
"2023-03","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","27509","","","","0"
"2023-04","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","15207","","","","0"
"2023-05","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","17935","","","","0"
"2023-06","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","14845","","","","0"
"2023-07","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","22944","","","","0"
"2023-08","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","37032","","","","0"
"2023-09","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","24858","","","","0"
"2023-10","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","25416","","","","0"
"2023-11","Ontario","2016A000235","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228200","7.9.15.1","44758","","","","0"
"2022-01","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-02","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-03","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-04","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-05","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-06","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-07","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-08","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-09","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-10","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-11","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-12","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-01","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","1","","","","0"
"2023-02","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-03","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","360","","","","0"
"2023-04","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-05","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-06","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-07","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-08","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-09","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-10","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2023-11","Manitoba","2016A000246","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228319","8.9.15.1","0","","","","0"
"2022-01","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-02","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-03","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","3","","","","0"
"2022-04","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","426","","","","0"
"2022-05","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-06","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-07","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-08","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-09","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
